"","B","SE","p","Comp","Variable","Approach"
"174",-0.157057898579872,0.0160807523133216,2.73649876636962e-22,4,"ak_SLFL","DKI"
"175",0.0131394024706614,0.0168461692507451,0.435457393954131,5,"ak_SLFL","DKI"
"176",0.765267299705571,0.010838931436272,0,1,"ak_SLFR","DKI"
"177",-0.422918527000057,0.0146273450603896,2.19006340096017e-167,2,"ak_SLFR","DKI"
"178",-0.00450748487060396,0.0167856267772261,0.788303098086765,3,"ak_SLFR","DKI"
"179",-0.166494269707223,0.016095324955456,8.96637766701308e-25,4,"ak_SLFR","DKI"
"180",0.0209858764739901,0.0168829193425191,0.21393032594846,5,"ak_SLFR","DKI"
"181",0.634487602366407,0.0119459314452522,0,1,"ak_UFL","DKI"
"182",-0.42202935564572,0.0139556167350036,1.89726511141063e-181,2,"ak_UFL","DKI"
"183",0.313785158508842,0.0153770511498388,3.24324056557724e-88,3,"ak_UFL","DKI"
"184",0.190205924474923,0.0153946830620709,1.86960034157443e-34,4,"ak_UFL","DKI"
"185",-0.179864552277645,0.0159929269353704,6.38934306590612e-29,5,"ak_UFL","DKI"
"186",0.540977594882088,0.012913567801811,2.30461861159108e-319,1,"ak_UFR","DKI"
"187",-0.431406997436164,0.0137826372914755,5.87364156951025e-193,2,"ak_UFR","DKI"
"188",0.352973616197905,0.015064894373486,5.16611249745092e-114,3,"ak_UFR","DKI"
"189",0.242774320724956,0.0151160143148323,2.47637199638544e-56,4,"ak_UFR","DKI"
"190",-0.187702564714639,0.0158722767965073,9.41808949769731e-32,5,"ak_UFR","DKI"
"191",0.596798235555489,0.0125765043511958,0,1,"ak_SLFTL","DKI"
"192",-0.373374480785469,0.0144320751489686,8.62725479712535e-137,2,"ak_SLFTL","DKI"
"193",0.103947311922898,0.0161971826453329,1.54236065214266e-10,3,"ak_SLFTL","DKI"
"194",-0.166975849658134,0.015594886168807,2.10652169412128e-26,4,"ak_SLFTL","DKI"
"195",0.033637012907036,0.0163675321186159,0.0399322676470347,5,"ak_SLFTL","DKI"
"196",0.599198671809727,0.0125631093473498,0,1,"ak_SLTFR","DKI"
"197",-0.355055058902301,0.0145573344371539,9.01746816191626e-123,2,"ak_SLTFR","DKI"
"198",0.158829397096111,0.0161000472121542,1.05567932277609e-22,3,"ak_SLTFR","DKI"
"199",-0.200007736891891,0.0155114235958392,2.57263063062027e-37,4,"ak_SLTFR","DKI"
"200",0.107286537313665,0.0163019643164165,5.25791600025404e-11,5,"ak_SLTFR","DKI"
"201",0.915706005847692,0.00631374064144596,0,1,"mk_ATRL","DKI"
"202",0.119862029208021,0.0154524674015952,1.09257147513005e-14,2,"mk_ATRL","DKI"
"203",-0.0942502531481849,0.0162070414576168,6.51221463629987e-09,3,"mk_ATRL","DKI"
"204",0.149284267462429,0.015634204322733,2.19568989389329e-21,4,"mk_ATRL","DKI"
"205",-0.186340634606931,0.0161094314041417,1.79601105240185e-30,5,"mk_ATRL","DKI"
"206",0.896551360674845,0.00704921060942132,0,1,"mk_ATRR","DKI"
"207",0.109775002924626,0.0155130330292685,1.73449009224869e-12,2,"mk_ATRR","DKI"
"208",-0.124601688000004,0.0162009454188034,1.81782502109408e-14,3,"mk_ATRR","DKI"
"209",0.168807377435476,0.0156286901992848,7.8139022198892e-27,4,"mk_ATRR","DKI"
"210",-0.235733776446573,0.0159954188560803,6.1821021695992e-48,5,"mk_ATRR","DKI"
"211",0.820291195616899,0.00849866281908402,0,1,"mk_CSTL","DKI"
"212",0.220187504393929,0.0149099603346288,4.04022905338452e-48,2,"mk_CSTL","DKI"
"213",-0.347443906375451,0.0150466607065723,5.53965818146351e-111,3,"mk_CSTL","DKI"
"214",0.0208016119741594,0.0155374853392425,0.180709785330914,4,"mk_CSTL","DKI"
"215",-0.269733513055161,0.0155312848238005,3.0746666435739e-65,5,"mk_CSTL","DKI"
"216",0.828852968898711,0.00836252156098052,0,1,"mk_CSTR","DKI"
"217",0.217785947712215,0.014957069421806,7.32765295721075e-47,2,"mk_CSTR","DKI"
"218",-0.347321397644804,0.0150890401456855,2.46128439438158e-110,3,"mk_CSTR","DKI"
"219",0.00757044457854405,0.0155785349562694,0.627026174225382,4,"mk_CSTR","DKI"
"220",-0.263274119609336,0.0155992176495674,7.88543648055586e-62,5,"mk_CSTR","DKI"
"221",0.914225251567159,0.00604263770562048,0,1,"mk_CGR","DKI"
"222",0.0803439748988528,0.0153867510760452,1.86185583052386e-07,2,"mk_CGR","DKI"
"223",0.0121667142285367,0.0161392167895427,0.450976614091094,3,"mk_CGR","DKI"
"224",-0.0805241757426014,0.0156272314966404,2.68739475089737e-07,4,"mk_CGR","DKI"
"225",0.0308348399093075,0.0162296470584808,0.0575155706720203,5,"mk_CGR","DKI"
"226",0.910932291744662,0.00594914125544203,0,1,"mk_CGL","DKI"
"227",0.0886494377976939,0.0152920326295839,7.256974917133e-09,2,"mk_CGL","DKI"
"228",0.0489388739492783,0.0160350696058875,0.00228792282681105,3,"mk_CGL","DKI"
"229",-0.0915980037139162,0.0155274328288127,3.95097510223493e-09,4,"mk_CGL","DKI"
"230",0.0345562037309523,0.0161402555895094,0.0323335129237304,5,"mk_CGL","DKI"
"231",0.737318365639046,0.0103373028113263,0,1,"mk_CG_hippocampusL","DKI"
"232",0.122867449642661,0.0152781354995357,1.14735366009866e-15,2,"mk_CG_hippocampusL","DKI"
"233",-0.0351480194051843,0.0160897865635379,0.028982769168483,3,"mk_CG_hippocampusL","DKI"
"234",0.443229383073542,0.0140150123586917,1.57008371219919e-196,4,"mk_CG_hippocampusL","DKI"
"235",0.345314024096265,0.0152669624365111,8.14868028882267e-107,5,"mk_CG_hippocampusL","DKI"
"236",0.805661958807,0.00900377437188312,0,1,"mk_CG_hippocampusR","DKI"
"237",0.095103447033153,0.0153279222321976,6.02960137776046e-10,2,"mk_CG_hippocampusR","DKI"
"238",-0.0576924950052107,0.0160752465329792,0.000335973237434828,3,"mk_CG_hippocampusR","DKI"
"239",0.321135410948926,0.0148096420863859,8.90424564237203e-99,4,"mk_CG_hippocampusR","DKI"
"240",0.328029009513268,0.0153615424492858,5.34440590142167e-96,5,"mk_CG_hippocampusR","DKI"
"241",0.827671212899473,0.00779362717183798,0,1,"mk_FMIN","DKI"
"242",0.0931031985937935,0.0149551595143586,5.28470158205266e-10,2,"mk_FMIN","DKI"
"243",0.201117732359173,0.015390918931162,2.93663007861579e-38,3,"mk_FMIN","DKI"
"244",-0.0644930912257763,0.0152260801441142,2.32864991831615e-05,4,"mk_FMIN","DKI"
"245",-0.0411166820994748,0.0157903272315403,0.00924993088354437,5,"mk_FMIN","DKI"
"246",0.839098945893114,0.00850338034143153,0,1,"mk_FMAJ","DKI"
"247",0.164964683678949,0.0153345770743827,1.23656361225697e-26,2,"mk_FMAJ","DKI"
"248",-0.170698253421981,0.0160367992371825,4.07245171723657e-26,3,"mk_FMAJ","DKI"
"249",-0.110085127835199,0.0156978195735721,2.72248784149702e-12,4,"mk_FMAJ","DKI"
"250",0.194398558742655,0.0160694923814813,3.996289012939e-33,5,"mk_FMAJ","DKI"
"251",0.947172184651072,0.00466852612650127,0,1,"mk_IFOFL","DKI"
"252",0.141815713695447,0.0152875227609709,2.76605029018237e-20,2,"mk_IFOFL","DKI"
"253",0.0803284897802327,0.0161015433723863,6.32616060044301e-07,3,"mk_IFOFL","DKI"
"254",-0.0372848270173054,0.0156770381960475,0.0174380421561389,4,"mk_IFOFL","DKI"
"255",-0.0116147406803132,0.0162460810848072,0.474695848091708,5,"mk_IFOFL","DKI"
"256",0.95147281245404,0.00440793800042547,0,1,"mk_IFOFR","DKI"
"257",0.112331739645758,0.0153356967079846,2.86683433365628e-13,2,"mk_IFOFR","DKI"
"258",0.0542288701927912,0.0161160184279686,0.000772767309459465,3,"mk_IFOFR","DKI"
"259",-0.071693214384036,0.0156358300644943,4.67159955428662e-06,4,"mk_IFOFR","DKI"
"260",0.0115637840691405,0.0162338143884883,0.47630302847032,5,"mk_IFOFR","DKI"
"261",0.940400895928758,0.00495029984723549,0,1,"mk_ILFL","DKI"
"262",0.113329774050243,0.0153320963870805,1.74953904586143e-13,2,"mk_ILFL","DKI"
"263",0.0341076955119873,0.0161276502269586,0.0345024666125395,3,"mk_ILFL","DKI"
"264",-0.0840595865019616,0.0156189103241942,7.78372049200059e-08,4,"mk_ILFL","DKI"
"265",0.107759794941701,0.016145081517592,2.81466110995329e-11,5,"mk_ILFL","DKI"
"266",0.928779664683598,0.0055744306543495,0,1,"mk_ILFR","DKI"
"267",0.132294597743858,0.0153350643943738,8.89045524330543e-18,2,"mk_ILFR","DKI"
"268",0.0843851594551157,0.0161241582246472,1.74725842616999e-07,3,"mk_ILFR","DKI"
"269",-0.0830890653665187,0.0156608070820263,1.18298818557876e-07,4,"mk_ILFR","DKI"
"270",0.107401609643932,0.0161878202590317,3.67730276664939e-11,5,"mk_ILFR","DKI"
"271",0.948272343141902,0.00470773149339128,0,1,"mk_SLFL","DKI"
"272",0.0940234908454466,0.015405756470023,1.13679805792664e-09,2,"mk_SLFL","DKI"
"273",0.0256756225034747,0.0161749025544926,0.112505376772103,3,"mk_SLFL","DKI"
"274",-0.170485548415908,0.0154882106124305,8.62215294263115e-28,4,"mk_SLFL","DKI"
"275",0.0340036069963281,0.0162679079497243,0.0366592103650763,5,"mk_SLFL","DKI"
"276",0.945952867575656,0.00500276967118143,0,1,"mk_SLFR","DKI"
"277",0.102702339820915,0.0154494642287711,3.37194013331908e-11,2,"mk_SLFR","DKI"
"278",0.0154525939552836,0.0162376648738748,0.341330227798574,3,"mk_SLFR","DKI"
"279",-0.174620185293862,0.0155356793502194,6.8670824255204e-29,4,"mk_SLFR","DKI"
"280",0.0185728771576381,0.0163339530383893,0.255575019592844,5,"mk_SLFR","DKI"
"281",0.818148882986513,0.00854539426589133,0,1,"mk_UFL","DKI"
"282",0.14079872955941,0.0151414971897575,2.25309838885535e-20,2,"mk_UFL","DKI"
"283",0.404551637188239,0.0146905762918441,2.86115828498901e-153,3,"mk_UFL","DKI"
"284",0.109277606212579,0.0154443984903521,1.74389113332012e-12,4,"mk_UFL","DKI"
"285",-0.171482514017604,0.0158673032845526,7.31982023101328e-27,5,"mk_UFL","DKI"
"286",0.776514636292959,0.00946576146035371,0,1,"mk_UFR","DKI"
"287",0.101412951586401,0.0152286015703222,3.11591317372628e-11,2,"mk_UFR","DKI"
"288",0.469533440949007,0.0142209501115492,4.24342816269386e-212,3,"mk_UFR","DKI"
"289",0.137502360474565,0.0153993867093144,6.36956601820079e-19,4,"mk_UFR","DKI"
"290",-0.171486004162682,0.0158780385407873,7.89043439857797e-27,5,"mk_UFR","DKI"
"291",0.836728962898498,0.00805855967614615,0,1,"mk_SLFTL","DKI"
"292",0.0947463725263098,0.0152111195329268,5.17669532654065e-10,2,"mk_SLFTL","DKI"
"293",0.104464471277955,0.0158946037691625,5.57785157073157e-11,3,"mk_SLFTL","DKI"
"294",-0.160399122142731,0.0153163608394483,2.41681053429802e-25,4,"mk_SLFTL","DKI"
"295",0.0954675513041502,0.0160043910689401,2.65237809500376e-09,5,"mk_SLFTL","DKI"
"296",0.864174852187859,0.00726092681910759,0,1,"mk_SLTFR","DKI"
"297",0.0719933320267593,0.0152162420773057,2.30578943710212e-06,2,"mk_SLTFR","DKI"
"298",0.0833771008746262,0.0158985310151602,1.64801486945417e-07,3,"mk_SLTFR","DKI"
"299",-0.20792826536704,0.0151494054427942,6.04562224886306e-42,4,"mk_SLTFR","DKI"
"300",0.13902760966769,0.0158991357779676,3.22431025318548e-18,5,"mk_SLTFR","DKI"
"301",-0.861919549106942,0.00762602864242134,0,1,"rd_ATRL","DTI"
"302",0.168782264733105,0.0137556207626915,5.17729137701904e-34,2,"rd_ATRL","DTI"
"303",-0.354448768535989,0.0149918957129449,6.27063669212354e-116,3,"rd_ATRL","DTI"
