"","B","SE","p","Comp","Variable","Approach"
"703",-0.409696832344683,0.00679033321636728,0,3,"v_intra_ATRL","BRIA"
"704",0.434808452227444,0.00654002254400982,0,4,"v_intra_ATRL","BRIA"
"705",0.0419881492751132,0.00754240469103035,2.61217702116482e-08,5,"v_intra_ATRL","BRIA"
"706",0.429011538296982,0.00328147979365373,0,1,"v_extra_ATRL","BRIA"
"707",-0.723042023941491,0.00439516849599759,0,2,"v_extra_ATRL","BRIA"
"708",0.344384791951579,0.00532216174105152,0,3,"v_extra_ATRL","BRIA"
"709",-0.366696603729987,0.00511536234776041,0,4,"v_extra_ATRL","BRIA"
"710",0.0247694628811014,0.00595599420593714,3.20792554693494e-05,5,"v_extra_ATRL","BRIA"
"711",0.736706892818877,0.00524401798591437,0,1,"v_csf_ATRL","BRIA"
"712",0.552606054227899,0.00919533889231273,0,2,"v_csf_ATRL","BRIA"
"713",-0.0135132367856846,0.00925014699411616,0.144061208384948,3,"v_csf_ATRL","BRIA"
"714",0.027700373510679,0.00900080901293511,0.00208882593603669,4,"v_csf_ATRL","BRIA"
"715",-0.265283701342473,0.00965768625920662,2.709124745306e-164,5,"v_csf_ATRL","BRIA"
"716",-0.636493019349405,0.00332933425876332,0,1,"v_intra_ATRR","BRIA"
"717",0.697629424607861,0.0059298179014349,0,2,"v_intra_ATRR","BRIA"
"718",-0.500609282436787,0.00615682068479222,0,3,"v_intra_ATRR","BRIA"
"719",0.299585284961603,0.00634679743607464,0,4,"v_intra_ATRR","BRIA"
"720",0.00349062347152758,0.00710905196688875,0.62342179277236,5,"v_intra_ATRR","BRIA"
"721",0.355958022700453,0.00330662945288496,0,1,"v_extra_ATRR","BRIA"
"722",-0.692762579680327,0.00415819904228071,0,2,"v_extra_ATRR","BRIA"
"723",0.427029620930366,0.00483894884809026,0,3,"v_extra_ATRR","BRIA"
"724",-0.225617313720068,0.00507862653327339,0,4,"v_extra_ATRR","BRIA"
"725",0.0817199067969678,0.00565086577722639,2.94102421335496e-47,5,"v_extra_ATRR","BRIA"
"726",0.676597100620833,0.00545562930672849,0,1,"v_csf_ATRR","BRIA"
"727",0.590366479161512,0.00909483543882429,0,2,"v_csf_ATRR","BRIA"
"728",-0.145127585129167,0.00918893982705674,5.46285227776149e-56,3,"v_csf_ATRR","BRIA"
"729",-0.0792112232722171,0.00896490336133074,1.04188697370869e-18,4,"v_csf_ATRR","BRIA"
"730",-0.37962964775781,0.00951388093791578,0,5,"v_csf_ATRR","BRIA"
"731",-0.620262357185336,0.00311525758901398,0,1,"v_intra_CSTL","BRIA"
"732",0.55378479969843,0.00602062284796726,0,2,"v_intra_CSTL","BRIA"
"733",-0.138078514969786,0.00639444466868166,1.03052943509907e-102,3,"v_intra_CSTL","BRIA"
"734",0.548816675692292,0.00550568850500302,0,4,"v_intra_CSTL","BRIA"
"735",-0.0604526364605625,0.00678894625771776,5.62171675462673e-19,5,"v_intra_CSTL","BRIA"
"736",-0.600823064864172,0.00289244288977848,0,1,"v_intra_CSTR","BRIA"
"737",0.561601177021487,0.00562161408066121,0,2,"v_intra_CSTR","BRIA"
"738",-0.306550492416764,0.00588684195733044,0,3,"v_intra_CSTR","BRIA"
"739",0.438257319770133,0.00545503392486644,0,4,"v_intra_CSTR","BRIA"
"740",-0.0454818399909753,0.00645516373742986,1.87928519674057e-12,5,"v_intra_CSTR","BRIA"
"741",0.449220505077695,0.00345558513609347,0,1,"v_extra_CSTL","BRIA"
"742",-0.693201626036318,0.00492156901894443,0,2,"v_extra_CSTL","BRIA"
"743",0.0976165420033096,0.00590764642463266,4.30916471484662e-61,3,"v_extra_CSTL","BRIA"
"744",-0.433442312363563,0.00526679239596231,0,4,"v_extra_CSTL","BRIA"
"745",0.182622102883532,0.00618208927308324,2.28525390748984e-189,5,"v_extra_CSTL","BRIA"
"746",0.421118694688294,0.00320878832771378,0,1,"v_extra_CSTR","BRIA"
"747",-0.683377483468419,0.00441973713928605,0,2,"v_extra_CSTR","BRIA"
"748",0.283826090471533,0.00530461304502977,0,3,"v_extra_CSTR","BRIA"
"749",-0.29107927617908,0.0051378575940751,0,4,"v_extra_CSTR","BRIA"
"750",0.165838123019159,0.00576264601543154,6.12179253926567e-180,5,"v_extra_CSTR","BRIA"
"751",0.418104734068966,0.0036606639050087,0,1,"v_csf_CSTL","BRIA"
"752",0.548723550152099,0.00556446482117015,0,2,"v_csf_CSTL","BRIA"
"753",0.111876154043313,0.00600848980877903,5.42769769962355e-77,3,"v_csf_CSTL","BRIA"
"754",-0.245206282924869,0.00572324524600698,0,4,"v_csf_CSTL","BRIA"
"755",-0.401127923815942,0.00598895681001073,0,5,"v_csf_CSTL","BRIA"
"756",0.436263727380084,0.00394650636767719,0,1,"v_csf_CSTR","BRIA"
"757",0.615605870651023,0.00585717019092588,0,2,"v_csf_CSTR","BRIA"
"758",-0.0218462430340946,0.00645206784554829,0.000710187973249379,3,"v_csf_CSTR","BRIA"
"759",-0.373284771255804,0.00594124505116808,0,4,"v_csf_CSTR","BRIA"
"760",-0.443417462887807,0.00636929232161036,0,5,"v_csf_CSTR","BRIA"
"761",-0.621382334862958,0.00332923684264851,0,1,"v_intra_CGR","BRIA"
"762",0.639057455068459,0.006022879669931,0,2,"v_intra_CGR","BRIA"
"763",-0.517713657393597,0.0060233124844892,0,3,"v_intra_CGR","BRIA"
"764",0.241082803934769,0.00633808280165784,5.2411738890002e-310,4,"v_intra_CGR","BRIA"
"765",-0.00134132105323664,0.00702162889079175,0.848505552431338,5,"v_intra_CGR","BRIA"
"766",-0.671135016189068,0.00342124127797036,0,1,"v_intra_CGL","BRIA"
"767",0.660558997792719,0.0063935734016273,0,2,"v_intra_CGL","BRIA"
"768",-0.463942592852798,0.00654320255584812,0,3,"v_intra_CGL","BRIA"
"769",0.32830129419314,0.00658775706749275,0,4,"v_intra_CGL","BRIA"
"770",-0.00800219745173581,0.00740505886572935,0.279865345188464,5,"v_intra_CGL","BRIA"
"771",-0.456400395011656,0.00411960225309621,0,1,"v_intra_CG_hippocampusL","BRIA"
"772",0.68728914232052,0.00597285983524685,0,2,"v_intra_CG_hippocampusL","BRIA"
"773",0.0921235925086407,0.00672142968422994,1.21772630752616e-42,3,"v_intra_CG_hippocampusL","BRIA"
"774",0.399999659373339,0.00618631879117157,0,4,"v_intra_CG_hippocampusL","BRIA"
"775",0.090571656854678,0.00709816142282379,3.34981359460008e-37,5,"v_intra_CG_hippocampusL","BRIA"
"776",-0.56818685327433,0.0036169211287116,0,1,"v_intra_CG_hippocampusR","BRIA"
"777",0.697480078135652,0.0058489826099572,0,2,"v_intra_CG_hippocampusR","BRIA"
"778",-0.157348651608801,0.00661354143536042,4.29710200009613e-124,3,"v_intra_CG_hippocampusR","BRIA"
"779",0.365292605632664,0.00617695049944239,0,4,"v_intra_CG_hippocampusR","BRIA"
"780",0.0333248600537423,0.00703774741764461,2.19772586977459e-06,5,"v_intra_CG_hippocampusR","BRIA"
"781",0.450013666114344,0.00364670310167341,0,1,"v_extra_CGR","BRIA"
"782",-0.717529002055642,0.00511481500651817,0,2,"v_extra_CGR","BRIA"
"783",0.527959242665116,0.00544135121385094,0,3,"v_extra_CGR","BRIA"
"784",-0.0386580143067829,0.00598632495123741,1.07738078610024e-10,4,"v_extra_CGR","BRIA"
"785",0.00733678613274907,0.00649776792779178,0.258853546229628,5,"v_extra_CGR","BRIA"
"786",0.504031679583613,0.00381286817209905,0,1,"v_extra_CGL","BRIA"
"787",-0.761932210132703,0.00549145093537555,0,2,"v_extra_CGL","BRIA"
"788",0.490134460409217,0.00601552856045631,0,3,"v_extra_CGL","BRIA"
"789",-0.126716440283686,0.00636789534822341,1.3187379384831e-87,4,"v_extra_CGL","BRIA"
"790",0.0220822101646654,0.00694725441356246,0.00148146450288627,5,"v_extra_CGL","BRIA"
"791",0.238623311672965,0.00387266332576059,0,1,"v_extra_CG_hippocampusL","BRIA"
"792",-0.629921851182485,0.00490244244871001,0,2,"v_extra_CG_hippocampusL","BRIA"
"793",-0.251871356672636,0.00555466423911082,0,3,"v_extra_CG_hippocampusL","BRIA"
"794",-0.417222992578132,0.00508268785013865,0,4,"v_extra_CG_hippocampusL","BRIA"
"795",0.156361836738984,0.00597981670301559,3.20084312419081e-149,5,"v_extra_CG_hippocampusL","BRIA"
"796",0.318420648004619,0.00364085823027003,0,1,"v_extra_CG_hippocampusR","BRIA"
"797",-0.730831119080057,0.00436474331433536,0,2,"v_extra_CG_hippocampusR","BRIA"
"798",-0.017677242687427,0.00564824940239625,0.00175143182596046,3,"v_extra_CG_hippocampusR","BRIA"
"799",-0.30446409763472,0.00524099281058708,0,4,"v_extra_CG_hippocampusR","BRIA"
"800",0.170589020963552,0.00589057394995185,3.65705881972942e-182,5,"v_extra_CG_hippocampusR","BRIA"
"801",0.285175110339646,0.00358106747214834,0,1,"v_csf_CGR","BRIA"
"802",0.556083986293943,0.00485021156990225,0,2,"v_csf_CGR","BRIA"
"803",-0.291219280561966,0.00523226796988413,0,3,"v_csf_CGR","BRIA"
"804",-0.598315454062161,0.00420462599590432,0,4,"v_csf_CGR","BRIA"
"805",-0.00674090189869822,0.00577190161458315,0.242862503608232,5,"v_csf_CGR","BRIA"
"806",0.291771070406004,0.00347835807039265,0,1,"v_csf_CGL","BRIA"
"807",0.534839467906369,0.0047853218556273,0,2,"v_csf_CGL","BRIA"
"808",-0.246151542267201,0.00518607124940262,0,3,"v_csf_CGL","BRIA"
"809",-0.546462115189998,0.00427843636809317,0,4,"v_csf_CGL","BRIA"
"810",-0.0297235379034999,0.00565260556586115,1.46217542437135e-07,5,"v_csf_CGL","BRIA"
"811",0.335072708788914,0.00434780078110006,0,1,"v_csf_CG_hippocampusL","BRIA"
"812",0.107160867974836,0.00688402581945585,1.90144482287065e-54,2,"v_csf_CG_hippocampusL","BRIA"
"813",0.401329048192,0.00623223942627567,0,3,"v_csf_CG_hippocampusL","BRIA"
"814",0.194306498381004,0.0063397415911471,1.72052605021857e-203,4,"v_csf_CG_hippocampusL","BRIA"
"815",-0.551441150280472,0.00629158319490685,0,5,"v_csf_CG_hippocampusL","BRIA"
"816",0.442657718258234,0.00424414281619412,0,1,"v_csf_CG_hippocampusR","BRIA"
"817",0.324844563113696,0.00692959278142795,0,2,"v_csf_CG_hippocampusR","BRIA"
"818",0.392136027840193,0.00649505455268801,0,3,"v_csf_CG_hippocampusR","BRIA"
"819",-0.0268592105241353,0.00665243247470926,5.41428562570753e-05,4,"v_csf_CG_hippocampusR","BRIA"
"820",-0.516631929265505,0.00664639106803532,0,5,"v_csf_CG_hippocampusR","BRIA"
"821",-0.755218492569461,0.0036370954620372,0,1,"v_intra_FMIN","BRIA"
"822",0.720306820665787,0.00702447839462482,0,2,"v_intra_FMIN","BRIA"
"823",-0.460547262373362,0.00727212345164238,0,3,"v_intra_FMIN","BRIA"
"824",0.379956720289436,0.00719446655325669,0,4,"v_intra_FMIN","BRIA"
"825",0.0279789755104102,0.0081198595482341,0.000570179218783802,5,"v_intra_FMIN","BRIA"
"826",0.50972590567238,0.00361347119545876,0,1,"v_extra_FMIN","BRIA"
"827",-0.733134389286254,0.00535019601945726,0,2,"v_extra_FMIN","BRIA"
"828",0.492976743067412,0.00579094676251775,0,3,"v_extra_FMIN","BRIA"
"829",-0.255847162533221,0.006053949856249,0,4,"v_extra_FMIN","BRIA"
"830",-0.0677503772838159,0.00672904812306078,8.24072888609533e-24,5,"v_extra_FMIN","BRIA"
"831",0.66457727233761,0.00501332347467274,0,1,"v_csf_FMIN","BRIA"
"832",0.336873871434922,0.0088730636282158,7.05006011234988e-309,2,"v_csf_FMIN","BRIA"
"833",-0.32189508965551,0.00848301583215647,1.4645075643641e-308,3,"v_csf_FMIN","BRIA"
"834",-0.335466318927583,0.00822928966286426,0,4,"v_csf_FMIN","BRIA"
"835",0.154434494983232,0.009105848635604,3.00715799580838e-64,5,"v_csf_FMIN","BRIA"
"836",-0.603002269009131,0.00301176762060774,0,1,"v_intra_FMAJ","BRIA"
"837",0.580843902382496,0.00571217610334801,0,2,"v_intra_FMAJ","BRIA"
"838",-0.3684382637507,0.00591177137473277,0,3,"v_intra_FMAJ","BRIA"
"839",0.310296246333936,0.00583575962780928,0,4,"v_intra_FMAJ","BRIA"
"840",0.0155914247201234,0.00659043992438041,0.0179985478422367,5,"v_intra_FMAJ","BRIA"
"841",0.40712813675353,0.0032316977140342,0,1,"v_extra_FMAJ","BRIA"
"842",-0.690864746974083,0.00433663541092252,0,2,"v_extra_FMAJ","BRIA"
"843",0.248541688118809,0.00532081948639484,0,3,"v_extra_FMAJ","BRIA"
"844",-0.257988876453764,0.00515479755295168,0,4,"v_extra_FMAJ","BRIA"
"845",0.144935332492622,0.00574205196889137,2.81399442000471e-139,5,"v_extra_FMAJ","BRIA"
"846",0.56036474226422,0.00402328707331756,0,1,"v_csf_FMAJ","BRIA"
"847",0.445682793307672,0.00699009287589481,0,2,"v_csf_FMAJ","BRIA"
"848",0.327391643406249,0.0068459348378262,0,3,"v_csf_FMAJ","BRIA"
"849",-0.142028305495652,0.00684103912472654,3.83657659094623e-95,4,"v_csf_FMAJ","BRIA"
"850",-0.529157294135213,0.00688912860570323,0,5,"v_csf_FMAJ","BRIA"
"851",-0.719452000070679,0.00302460763413899,0,1,"v_intra_IFOFL","BRIA"
"852",0.734200996753844,0.00605168923597045,0,2,"v_intra_IFOFL","BRIA"
"853",-0.375427642806713,0.0066272088262139,0,3,"v_intra_IFOFL","BRIA"
"854",0.450003744412975,0.00628831751346578,0,4,"v_intra_IFOFL","BRIA"
"855",-0.020582270467477,0.00732105826592661,0.00493581259543214,5,"v_intra_IFOFL","BRIA"
"856",-0.726602671759263,0.00276452749959645,0,1,"v_intra_IFOFR","BRIA"
"857",0.659276536376751,0.00609521598214023,0,2,"v_intra_IFOFR","BRIA"
"858",-0.462997658345054,0.00627598442259773,0,3,"v_intra_IFOFR","BRIA"
"859",0.391690885615455,0.00622689565985966,0,4,"v_intra_IFOFR","BRIA"
"860",-0.063477263763462,0.00713236786674291,5.86341290641616e-19,5,"v_intra_IFOFR","BRIA"
"861",0.467085174718058,0.0033587445134628,0,1,"v_extra_IFOFL","BRIA"
"862",-0.82349762326146,0.00424019020314057,0,2,"v_extra_IFOFL","BRIA"
"863",0.264671768959467,0.00572380074139318,0,3,"v_extra_IFOFL","BRIA"
"864",-0.397675435270105,0.00531971685718666,0,4,"v_extra_IFOFL","BRIA"
"865",-0.00481558350148997,0.00623124729411748,0.439638998225424,5,"v_extra_IFOFL","BRIA"
"866",0.460896721496863,0.00315169609861336,0,1,"v_extra_IFOFR","BRIA"
"867",-0.772889028289717,0.00413758123085324,0,2,"v_extra_IFOFR","BRIA"
"868",0.368724036983636,0.00527497352203755,0,3,"v_extra_IFOFR","BRIA"
"869",-0.288457562310229,0.00526346902488812,0,4,"v_extra_IFOFR","BRIA"
"870",0.0683265721767916,0.00594732451615096,1.71550198787992e-30,5,"v_extra_IFOFR","BRIA"
"871",0.774334088159883,0.00400569399721003,0,1,"v_csf_IFOFL","BRIA"
"872",0.644642566491215,0.00776668872838251,0,2,"v_csf_IFOFL","BRIA"
"873",0.309837728229024,0.00797260419775978,2.96439387504748e-323,3,"v_csf_IFOFL","BRIA"
"874",-0.0601712706608483,0.00792388156798482,3.1902739488309e-14,4,"v_csf_IFOFL","BRIA"
"875",0.0873086516705632,0.00858988986445443,3.10776240292155e-24,5,"v_csf_IFOFL","BRIA"
"876",0.816455048954553,0.00403557495943719,0,1,"v_csf_IFOFR","BRIA"
"877",0.719966449603135,0.00787755467154214,0,2,"v_csf_IFOFR","BRIA"
"878",0.190690605372378,0.00834921688597109,1.38872340463904e-114,3,"v_csf_IFOFR","BRIA"
"879",-0.294455118022774,0.00802894367996268,9.25560913225474e-289,4,"v_csf_IFOFR","BRIA"
"880",-0.0520086724406347,0.00887741878543625,4.71304224205779e-09,5,"v_csf_IFOFR","BRIA"
"881",-0.646454466214792,0.00280774216063843,0,1,"v_intra_ILFL","BRIA"
"882",0.655266903881746,0.0055506082491088,0,2,"v_intra_ILFL","BRIA"
"883",-0.298228306212517,0.00609701534979946,0,3,"v_intra_ILFL","BRIA"
"884",0.471521641876687,0.00557693254117284,0,4,"v_intra_ILFL","BRIA"
"885",-0.0591468082613602,0.00665334018028171,6.4199948550955e-19,5,"v_intra_ILFL","BRIA"
"886",-0.617744971085936,0.00289793408230748,0,1,"v_intra_ILFR","BRIA"
"887",0.688048739699449,0.00531901488629451,0,2,"v_intra_ILFR","BRIA"
"888",-0.365908864503083,0.00589348648065236,0,3,"v_intra_ILFR","BRIA"
"889",0.384266018713549,0.00568096792553582,0,4,"v_intra_ILFR","BRIA"
"890",-0.0897964273927555,0.00654977672281048,1.15445601466434e-42,5,"v_intra_ILFR","BRIA"
"891",0.434973178623913,0.00322496786450862,0,1,"v_extra_ILFL","BRIA"
"892",-0.743806148702997,0.00423698074799728,0,2,"v_extra_ILFL","BRIA"
"893",0.119707864185001,0.0055678857020013,7.60044065752217e-102,3,"v_extra_ILFL","BRIA"
"894",-0.443843791282796,0.00488985990236581,0,4,"v_extra_ILFL","BRIA"
"895",0.0461867649277877,0.00591264400375768,5.81345180876103e-15,5,"v_extra_ILFL","BRIA"
"896",0.410038216094486,0.00334055986053573,0,1,"v_extra_ILFR","BRIA"
"897",-0.801382387951942,0.00394906361496457,0,2,"v_extra_ILFR","BRIA"
"898",0.162910350503643,0.00555875400838945,1.86890538558795e-186,3,"v_extra_ILFR","BRIA"
"899",-0.31625641680365,0.00519985578025584,0,4,"v_extra_ILFR","BRIA"
"900",0.0876079717984322,0.0059233163685304,2.41591151890329e-49,5,"v_extra_ILFR","BRIA"
"901",0.666189456008928,0.00362234012282053,0,1,"v_csf_ILFL","BRIA"
"902",0.472579526670241,0.00705855600740133,0,2,"v_csf_ILFL","BRIA"
"903",0.593954804303008,0.00641260525249783,0,3,"v_csf_ILFL","BRIA"
"904",-0.0148443509322337,0.00698998669486852,0.0337059059432375,4,"v_csf_ILFL","BRIA"
"905",0.0258606550031768,0.00758182464159225,0.000648308273989355,5,"v_csf_ILFL","BRIA"
"906",0.592595077445723,0.00340703882176873,0,1,"v_csf_ILFR","BRIA"
"907",0.571768039122204,0.00613123665730102,0,2,"v_csf_ILFR","BRIA"
"908",0.619389194447169,0.00564251971787878,0,3,"v_csf_ILFR","BRIA"
"909",-0.158208629300056,0.00634030125471787,3.44747593240021e-136,4,"v_csf_ILFR","BRIA"
"910",-0.0239131603357773,0.00693994355269205,0.000570216924768545,5,"v_csf_ILFR","BRIA"
"911",-0.722609927910633,0.00285314562514635,0,1,"v_intra_SLFL","BRIA"
"912",0.664867970000968,0.00613444067013036,0,2,"v_intra_SLFL","BRIA"
"913",-0.293247461876658,0.00662121058369116,0,3,"v_intra_SLFL","BRIA"
"914",0.467875462818593,0.00611838935372775,0,4,"v_intra_SLFL","BRIA"
"915",-0.0628165548789725,0.00718232174979014,2.31119269907162e-18,5,"v_intra_SLFL","BRIA"
"916",0.500690575158176,0.00328598505797797,0,1,"v_extra_SLFL","BRIA"
"917",-0.799035046343902,0.00449375633931158,0,2,"v_extra_SLFL","BRIA"
"918",0.24649450049367,0.00582962088662406,0,3,"v_extra_SLFL","BRIA"
"919",-0.349731437862392,0.00550092669248057,0,4,"v_extra_SLFL","BRIA"
"920",0.0218227213080912,0.00631426092272802,0.00054872636148457,5,"v_extra_SLFL","BRIA"
"921",0.678848993662796,0.00375652400976589,0,1,"v_csf_SLFL","BRIA"
"922",0.671335250826921,0.00680299352889063,0,2,"v_csf_SLFL","BRIA"
"923",0.103895119587187,0.00736301340459289,4.40623290793855e-45,3,"v_csf_SLFL","BRIA"
"924",-0.347901922831609,0.006931840317924,0,4,"v_csf_SLFL","BRIA"
"925",0.14411769196309,0.00775611095903576,1.10494215018246e-76,5,"v_csf_SLFL","BRIA"
"926",-0.724350847031445,0.00269314707555226,0,1,"v_intra_SLFR","BRIA"
"927",0.606912205345364,0.0061706228204052,0,2,"v_intra_SLFR","BRIA"
"928",-0.325448033960097,0.00645404092327054,0,3,"v_intra_SLFR","BRIA"
"929",0.453369893507533,0.00602677526371968,0,4,"v_intra_SLFR","BRIA"
"930",-0.074514854242104,0.00705419068772425,4.8478393264427e-26,5,"v_intra_SLFR","BRIA"
"931",0.477470066112427,0.00311457898295281,0,1,"v_extra_SLFR","BRIA"
"932",-0.744040771791531,0.00434875240335774,0,2,"v_extra_SLFR","BRIA"
"933",0.29963907755218,0.00544488225789063,0,3,"v_extra_SLFR","BRIA"
"934",-0.285879737418348,0.00530793347628965,0,4,"v_extra_SLFR","BRIA"
"935",0.0556764663684567,0.0059932169419101,1.63387218083637e-20,5,"v_extra_SLFR","BRIA"
"936",0.695134036464116,0.00417279162582621,0,1,"v_csf_SLFR","BRIA"
"937",0.758341554387969,0.00714821265550968,0,2,"v_csf_SLFR","BRIA"
"938",-0.0237960667291561,0.00789281806972629,0.00257254451894817,3,"v_csf_SLFR","BRIA"
"939",-0.488945171885573,0.00720494752279744,0,4,"v_csf_SLFR","BRIA"
"940",0.053364728598639,0.0083281703540559,1.49644280587189e-10,5,"v_csf_SLFR","BRIA"
"941",-0.614145698106602,0.00385253712900406,0,1,"v_intra_UFL","BRIA"
"942",0.769706930193233,0.00618907217651845,0,2,"v_intra_UFL","BRIA"
"943",-0.201692232002504,0.00706290948792442,3.04192901277236e-177,3,"v_intra_UFL","BRIA"
"944",0.468723542178847,0.00646996883184982,0,4,"v_intra_UFL","BRIA"
"945",0.124822579928395,0.00751505322803333,1.04484821599991e-61,5,"v_intra_UFL","BRIA"
"946",0.375019287610684,0.00391464488669074,0,1,"v_extra_UFL","BRIA"
"947",-0.804260337237868,0.00475866995523862,0,2,"v_extra_UFL","BRIA"
"948",0.128086566330258,0.00614569493256146,7.32297101903484e-96,3,"v_extra_UFL","BRIA"
"949",-0.375829424610412,0.00565992019502887,0,4,"v_extra_UFL","BRIA"
"950",-0.220521379825646,0.0064179137749669,2.48501120663856e-254,5,"v_extra_UFL","BRIA"
"951",0.553130505988791,0.00404695756562873,0,1,"v_csf_UFL","BRIA"
"952",0.580169593167274,0.00668281205186137,0,2,"v_csf_UFL","BRIA"
"953",0.165547371179161,0.00701012534623136,2.64676841077106e-122,3,"v_csf_UFL","BRIA"
"954",-0.0728536615558776,0.0068667106042129,2.9557596477309e-26,4,"v_csf_UFL","BRIA"
"955",0.44513018397756,0.00705594042822209,0,5,"v_csf_UFL","BRIA"
"956",-0.531861250523553,0.00366625491442136,0,1,"v_intra_UFR","BRIA"
"957",0.72192697804319,0.00560388919281505,0,2,"v_intra_UFR","BRIA"
"958",-0.348503046912377,0.00626444555550489,0,3,"v_intra_UFR","BRIA"
"959",0.306264158586236,0.00614773461659226,0,4,"v_intra_UFR","BRIA"
"960",0.0578031910713908,0.00690321276427676,5.81296946685125e-17,5,"v_intra_UFR","BRIA"
"961",0.32992108798106,0.00381725716214426,0,1,"v_extra_UFR","BRIA"
"962",-0.780488304399867,0.00448563866224913,0,2,"v_extra_UFR","BRIA"
"963",0.25753562903456,0.00574084264893096,0,3,"v_extra_UFR","BRIA"
"964",-0.21573172981419,0.00562979359899811,1.68717682940769e-314,4,"v_extra_UFR","BRIA"
"965",-0.139937833644814,0.00619208019036746,3.0060208067599e-112,5,"v_extra_UFR","BRIA"
"966",0.452735480211263,0.00371607375972793,0,1,"v_csf_UFR","BRIA"
"967",0.518651673049602,0.00589207957280793,0,2,"v_csf_UFR","BRIA"
"968",0.163202736522969,0.00618398379644135,6.1017531592051e-152,3,"v_csf_UFR","BRIA"
"969",-0.168371927227101,0.0060102329253377,9.96881297310192e-171,4,"v_csf_UFR","BRIA"
"970",0.298738874358772,0.00639123852559897,0,5,"v_csf_UFR","BRIA"
"971",-0.53688326176926,0.00344951683993641,0,1,"v_intra_SLFTL","BRIA"
"972",0.682509174443191,0.00548451087558044,0,2,"v_intra_SLFTL","BRIA"
"973",-0.137088418630677,0.0062912530871061,1.51592326783896e-104,3,"v_intra_SLFTL","BRIA"
"974",0.441426573503398,0.005676608749121,0,4,"v_intra_SLFTL","BRIA"
"975",-0.0274303813468947,0.00668641455803354,4.09838480448447e-05,5,"v_intra_SLFTL","BRIA"
"976",0.355647111920576,0.00363764769153512,0,1,"v_extra_SLFTL","BRIA"
"977",-0.726662087411923,0.00455862450872856,0,2,"v_extra_SLFTL","BRIA"
"978",0.0116456064564586,0.00577271700720719,0.0436666356497339,3,"v_extra_SLFTL","BRIA"
"979",-0.387141313453519,0.00520680923832761,0,4,"v_extra_SLFTL","BRIA"
"980",-0.0232125974832832,0.00609307435225376,0.000139400016039309,5,"v_extra_SLFTL","BRIA"
"981",0.53785255636644,0.00360285131265387,0,1,"v_csf_SLFTL","BRIA"
"982",0.480300106599469,0.00628102523034743,0,2,"v_csf_SLFTL","BRIA"
"983",0.467659855267758,0.00598531234324258,0,3,"v_csf_SLFTL","BRIA"
"984",-0.0411103414764787,0.00632676151716981,8.26125406262324e-11,4,"v_csf_SLFTL","BRIA"
"985",0.206016363588545,0.00677506597313259,2.22530548427727e-200,5,"v_csf_SLFTL","BRIA"
"986",-0.652564764139384,0.00305744741732872,0,1,"v_intra_SLTFR","BRIA"
"987",0.61230004737372,0.00600636822816337,0,2,"v_intra_SLTFR","BRIA"
"988",-0.262543377584954,0.00641120365004498,0,3,"v_intra_SLTFR","BRIA"
"989",0.454651441795835,0.0058928021801453,0,4,"v_intra_SLTFR","BRIA"
"990",-0.124526607336902,0.0069012637675123,1.9307522732637e-72,5,"v_intra_SLTFR","BRIA"
"991",0.46384224189226,0.00364400848953813,0,1,"v_extra_SLTFR","BRIA"
"992",-0.736080412585455,0.00511114926653217,0,2,"v_extra_SLTFR","BRIA"
"993",0.031995187414402,0.00620927224156823,2.58061128980686e-07,3,"v_extra_SLTFR","BRIA"
"994",-0.398331298526435,0.00564167181186943,0,4,"v_extra_SLTFR","BRIA"
"995",0.113578454921359,0.00652817535952629,1.68203599450517e-67,5,"v_extra_SLTFR","BRIA"
"996",0.459882030779059,0.00316745627477857,0,1,"v_csf_SLTFR","BRIA"
"997",0.403573482679525,0.00549355667521654,0,2,"v_csf_SLTFR","BRIA"
"998",0.564962837722865,0.00474594390181523,0,3,"v_csf_SLTFR","BRIA"
"999",-0.127276979247225,0.00546149204954304,3.51836048277615e-119,4,"v_csf_SLTFR","BRIA"
"1000",0.00687059764556923,0.00597201699709178,0.24996049648119,5,"v_csf_SLTFR","BRIA"
"1001",1.0537033470269,0.00344965971708952,0,1,"microRd_ATRL","BRIA"
"1002",-0.0422884313009254,0.00981184377556227,1.63763966406153e-05,2,"microRd_ATRL","BRIA"
"1003",0.28219258298918,0.00925601107829187,2.10661051880902e-201,3,"microRd_ATRL","BRIA"
"1004",-0.332812729896937,0.00894902169858824,1.02817057956277e-296,4,"microRd_ATRL","BRIA"
"1005",-0.168561780446012,0.00986246025316153,3.25160145874608e-65,5,"microRd_ATRL","BRIA"
"1006",-0.978578372042136,0.00310905135475872,0,1,"microFA_ATRL","BRIA"
"1007",0.46345023589312,0.00868432233589206,0,2,"microFA_ATRL","BRIA"
"1008",-0.378917256752609,0.00839618661760237,0,3,"microFA_ATRL","BRIA"
"1009",0.415877734097146,0.00810325856810159,0,4,"microFA_ATRL","BRIA"
"1010",0.14598741038183,0.00909292808410608,8.64217401237869e-58,5,"microFA_ATRL","BRIA"
"1011",0.316492389396826,0.00449871552427916,0,1,"microAx_ATRL","BRIA"
"1012",0.868216845152919,0.0052378171827329,0,2,"microAx_ATRL","BRIA"
"1013",-0.0777274241080047,0.00673491115699528,9.36899275222351e-31,3,"microAx_ATRL","BRIA"
