"","B","SE","p","Comp","Variable","Approach"
"2249",0.26391499617259,0.0055934992135355,0,4,"smt_mc_extramd_UFR","SMTmc"
"2250",0.0103497999019526,0.00585062759327819,0.0769030450716463,5,"smt_mc_extramd_UFR","SMTmc"
"2251",0.756517168572899,0.00376592031185556,0,1,"smt_mc_extratrans_UFR","SMTmc"
"2252",0.322416483092723,0.00583133609919054,0,2,"smt_mc_extratrans_UFR","SMTmc"
"2253",-0.0420117147702893,0.00622084860337762,1.4711768476218e-11,3,"smt_mc_extratrans_UFR","SMTmc"
"2254",0.078762985225969,0.00600102969520251,3.05217642570428e-39,4,"smt_mc_extratrans_UFR","SMTmc"
"2255",-0.00811254482794606,0.00607098567220405,0.181467614205633,5,"smt_mc_extratrans_UFR","SMTmc"
"2256",-0.307610582164818,0.00518587236406239,0,1,"smt_mc_diff_UFR","SMTmc"
"2257",0.703526070837905,0.00411583913319911,0,2,"smt_mc_diff_UFR","SMTmc"
"2258",-0.151767807178061,0.00583149359574354,1.17296260950386e-147,3,"smt_mc_diff_UFR","SMTmc"
"2259",0.306358063230666,0.00541624011741839,0,4,"smt_mc_diff_UFR","SMTmc"
"2260",0.0204919104389243,0.00575030377342249,0.000366347729041117,5,"smt_mc_diff_UFR","SMTmc"
"2261",-0.763157438982648,0.00342679278643146,0,1,"smt_mc_intra_SLFTL","SMTmc"
"2262",0.385048103823908,0.00549170707388917,0,2,"smt_mc_intra_SLFTL","SMTmc"
"2263",0.165764965253,0.00595015957916453,1.26743519192055e-168,3,"smt_mc_intra_SLFTL","SMTmc"
"2264",0.0193541835836624,0.00582604652399723,0.000894798307190802,4,"smt_mc_intra_SLFTL","SMTmc"
"2265",0.177415726327306,0.00578693056654873,3.14526744408701e-203,5,"smt_mc_intra_SLFTL","SMTmc"
"2266",0.5091198720288,0.00475390549436924,0,1,"smt_mc_extramd_SLFTL","SMTmc"
"2267",0.548007336578562,0.0049940993324109,0,2,"smt_mc_extramd_SLFTL","SMTmc"
"2268",0.323496292514809,0.00571972949889795,0,3,"smt_mc_extramd_SLFTL","SMTmc"
"2269",0.0447373576612547,0.00581487850024746,1.47489741159377e-14,4,"smt_mc_extramd_SLFTL","SMTmc"
"2270",0.395612968728857,0.005402353741538,0,5,"smt_mc_extramd_SLFTL","SMTmc"
"2271",0.897346180678016,0.00240619685302291,0,1,"smt_mc_extratrans_SLFTL","SMTmc"
"2272",0.0908803457632053,0.00605467226764584,9.72021837637641e-51,2,"smt_mc_extratrans_SLFTL","SMTmc"
"2273",0.105980298169805,0.00614649227329334,2.69366656219566e-66,3,"smt_mc_extratrans_SLFTL","SMTmc"
"2274",0.0289025328176514,0.00596938127052665,1.29319227765749e-06,4,"smt_mc_extratrans_SLFTL","SMTmc"
"2275",0.147291064502039,0.0059628448281543,2.3212707069512e-133,5,"smt_mc_extratrans_SLFTL","SMTmc"
"2276",-0.208658296551372,0.00527874227406989,0,1,"smt_mc_diff_SLFTL","SMTmc"
"2277",0.669718172450624,0.00420293056694898,0,2,"smt_mc_diff_SLFTL","SMTmc"
"2278",0.340426659152364,0.00547670923820038,0,3,"smt_mc_diff_SLFTL","SMTmc"
"2279",0.0337811615881109,0.00562619993962259,1.94445854533844e-09,4,"smt_mc_diff_SLFTL","SMTmc"
"2280",0.399211890480594,0.00518290285064108,0,5,"smt_mc_diff_SLFTL","SMTmc"
"2281",-0.824074034825594,0.00294525258721306,0,1,"smt_mc_intra_SLTFR","SMTmc"
"2282",0.322774747755213,0.00564561550834903,0,2,"smt_mc_intra_SLTFR","SMTmc"
"2283",0.114423736553731,0.00601016935788954,2.48369919382998e-80,3,"smt_mc_intra_SLTFR","SMTmc"
"2284",-0.0914649972026341,0.00582142252990677,2.10442633967093e-55,4,"smt_mc_intra_SLTFR","SMTmc"
"2285",0.042701663879115,0.00589161189086153,4.33721716054923e-13,5,"smt_mc_intra_SLTFR","SMTmc"
"2286",0.491022179723274,0.00465007518995905,0,1,"smt_mc_extramd_SLTFR","SMTmc"
"2287",0.498168550211257,0.00499263307312016,0,2,"smt_mc_extramd_SLTFR","SMTmc"
"2288",0.410365258581677,0.00535949709289629,0,3,"smt_mc_extramd_SLTFR","SMTmc"
"2289",-0.194136805582493,0.00555792462591007,5.5831523849866e-262,4,"smt_mc_extramd_SLTFR","SMTmc"
"2290",0.204028505122772,0.00559669942789324,1.14881891838132e-284,5,"smt_mc_extramd_SLTFR","SMTmc"
"2291",0.860009387084759,0.0024817718054565,0,1,"smt_mc_extratrans_SLTFR","SMTmc"
"2292",0.0709292762896606,0.00589063198054595,2.5875930911278e-33,2,"smt_mc_extratrans_SLTFR","SMTmc"
"2293",0.181047654839805,0.00590880419865751,5.32112716964694e-203,3,"smt_mc_extratrans_SLTFR","SMTmc"
"2294",-0.0522118356514837,0.00579417290821761,2.15974520458153e-19,4,"smt_mc_extratrans_SLTFR","SMTmc"
"2295",0.101522999863431,0.00582307540046947,9.83814039490956e-68,5,"smt_mc_extratrans_SLTFR","SMTmc"
"2296",-0.281417343371042,0.00520680760509339,0,1,"smt_mc_diff_SLTFR","SMTmc"
"2297",0.652935717884875,0.00434969341010426,0,2,"smt_mc_diff_SLTFR","SMTmc"
"2298",0.397465010651144,0.00539379578576169,0,3,"smt_mc_diff_SLTFR","SMTmc"
"2299",-0.225645192179687,0.00551895286879382,0,4,"smt_mc_diff_SLTFR","SMTmc"
"2300",0.182718220653771,0.00562293324374426,1.2624813287682e-227,5,"smt_mc_diff_SLTFR","SMTmc"
"2301",0.19237264038842,0.00538488998425295,1.08931496334018e-273,1,"axEAD_ATRL","WMTI"
"2302",0.738373290528422,0.00412136412390377,0,2,"axEAD_ATRL","WMTI"
"2303",-0.18274835473174,0.00592497571751891,1.2346910183814e-205,3,"axEAD_ATRL","WMTI"
"2304",0.274329672246913,0.00532129922295339,0,4,"axEAD_ATRL","WMTI"
"2305",-0.205496923912888,0.00597735110624608,5.18716716054888e-254,5,"axEAD_ATRL","WMTI"
"2306",0.133831595548642,0.00540169828381563,3.81693742901538e-134,1,"axEAD_ATRR","WMTI"
"2307",0.709031391069505,0.00422821106999832,0,2,"axEAD_ATRR","WMTI"
"2308",-0.276633466383751,0.0057524952224114,0,3,"axEAD_ATRR","WMTI"
"2309",0.283350892648007,0.00526046557296527,0,4,"axEAD_ATRR","WMTI"
"2310",-0.229774876463108,0.00589925423848555,9.88131291682493e-324,5,"axEAD_ATRR","WMTI"
"2311",-0.0632410846469068,0.00544939522093609,4.53067728957629e-31,1,"axEAD_CSTL","WMTI"
"2312",0.640843058518051,0.00458745858798578,0,2,"axEAD_CSTL","WMTI"
"2313",-0.00123493563031778,0.0059778581385881,0.836335422907609,3,"axEAD_CSTL","WMTI"
"2314",0.286177445711147,0.00525987786256774,0,4,"axEAD_CSTL","WMTI"
"2315",-0.383321562127563,0.00562822059256189,0,5,"axEAD_CSTL","WMTI"
"2316",-0.0391561382037729,0.00531896961471928,1.86446190594374e-13,1,"axEAD_CSTR","WMTI"
"2317",0.646190385209092,0.00436692884673044,0,2,"axEAD_CSTR","WMTI"
"2318",-0.114465483870039,0.00578874891717274,1.81424807134111e-86,3,"axEAD_CSTR","WMTI"
"2319",0.245804382373616,0.0051840547238792,0,4,"axEAD_CSTR","WMTI"
"2320",-0.36919420132042,0.00549623612857573,0,5,"axEAD_CSTR","WMTI"
"2321",-0.133240202925111,0.00526743194465014,1.10734388588047e-139,1,"axEAD_CGR","WMTI"
"2322",0.589403106011941,0.00463090112092945,0,2,"axEAD_CGR","WMTI"
"2323",-0.332807374124387,0.00549649710660449,0,3,"axEAD_CGR","WMTI"
"2324",0.182294449461295,0.00527222132401866,7.49376693071612e-257,4,"axEAD_CGR","WMTI"
"2325",0.382171751643895,0.00546647205785064,0,5,"axEAD_CGR","WMTI"
"2326",-0.167335083685621,0.00533818253999653,3.20452050707141e-212,1,"axEAD_CGL","WMTI"
"2327",0.582265427215343,0.00479709824738807,0,2,"axEAD_CGL","WMTI"
"2328",-0.252244933839938,0.00575488475107566,0,3,"axEAD_CGL","WMTI"
"2329",0.253248176727642,0.00527926211187405,0,4,"axEAD_CGL","WMTI"
"2330",0.394963412478069,0.00555819645414555,0,5,"axEAD_CGL","WMTI"
"2331",0.14215149606976,0.00542262275830797,9.34942089275599e-150,1,"axEAD_CG_hippocampusL","WMTI"
"2332",0.406833017474822,0.00544366363644805,0,2,"axEAD_CG_hippocampusL","WMTI"
"2333",0.47383798154241,0.00533408049119565,0,3,"axEAD_CG_hippocampusL","WMTI"
"2334",0.18176301064518,0.00543875685355723,2.09801868510677e-240,4,"axEAD_CG_hippocampusL","WMTI"
"2335",-0.304887389824022,0.00581525145274813,0,5,"axEAD_CG_hippocampusL","WMTI"
"2336",0.1634181017524,0.00534457745348591,3.54895041244523e-202,1,"axEAD_CG_hippocampusR","WMTI"
"2337",0.575736116624184,0.00482664074695535,0,2,"axEAD_CG_hippocampusR","WMTI"
"2338",0.323615448262687,0.00563548422886197,0,3,"axEAD_CG_hippocampusR","WMTI"
"2339",0.063294072271472,0.00547067602544308,6.84066287305512e-31,4,"axEAD_CG_hippocampusR","WMTI"
"2340",-0.243773947132386,0.00584707393920685,0,5,"axEAD_CG_hippocampusR","WMTI"
"2341",0.0821665567530789,0.00531829418358731,1.22672476657043e-53,1,"axEAD_FMIN","WMTI"
"2342",0.615765345276802,0.00453499283720507,0,2,"axEAD_FMIN","WMTI"
"2343",-0.463933735321559,0.00518451004965483,0,3,"axEAD_FMIN","WMTI"
"2344",0.0530155440489639,0.00538466065924725,7.7595296463344e-23,4,"axEAD_FMIN","WMTI"
"2345",0.250844227540656,0.00573560575304478,0,5,"axEAD_FMIN","WMTI"
"2346",-0.049518202544138,0.005291069151994,8.61427982964922e-21,1,"axEAD_FMAJ","WMTI"
"2347",0.672484493782473,0.00419376718474396,0,2,"axEAD_FMAJ","WMTI"
"2348",0.261562198053269,0.00559663738682365,0,3,"axEAD_FMAJ","WMTI"
"2349",-0.189242905668612,0.00523793340303798,9.56727748319393e-280,4,"axEAD_FMAJ","WMTI"
"2350",0.0989494124503884,0.00584465404171419,5.42491670599265e-64,5,"axEAD_FMAJ","WMTI"
"2351",0.195925500254122,0.00531887671351311,1.81869675879806e-290,1,"axEAD_IFOFL","WMTI"
"2352",0.819855093466573,0.00345264253272475,0,2,"axEAD_IFOFL","WMTI"
"2353",0.170788926957155,0.00587006886686626,1.61078034868279e-183,3,"axEAD_IFOFL","WMTI"
"2354",0.00857021341647558,0.00549404428529224,0.118791900506076,4,"axEAD_IFOFL","WMTI"
"2355",0.192363190446187,0.00592407763741427,2.66201776779389e-227,5,"axEAD_IFOFL","WMTI"
"2356",0.21750617222774,0.00519212120110943,0,1,"axEAD_IFOFR","WMTI"
"2357",0.834382060221731,0.00314667188420022,0,2,"axEAD_IFOFR","WMTI"
"2358",0.0500409149947923,0.00584161203146927,1.11982554479786e-17,3,"axEAD_IFOFR","WMTI"
"2359",-0.000287361624930664,0.00539772461693388,0.957542998313303,4,"axEAD_IFOFR","WMTI"
"2360",0.107580969757817,0.00588967387871403,3.94689618016149e-74,5,"axEAD_IFOFR","WMTI"
"2361",0.157544570463545,0.00524568714662206,3.10736959907618e-195,1,"axEAD_ILFL","WMTI"
"2362",0.660105588035174,0.00429776984236345,0,2,"axEAD_ILFL","WMTI"
"2363",0.483017525268396,0.00510696884647458,0,3,"axEAD_ILFL","WMTI"
"2364",-0.114799985356496,0.00533710697450303,7.61560670200734e-102,4,"axEAD_ILFL","WMTI"
"2365",0.1681755791391,0.00582033738771408,4.61039630075721e-181,5,"axEAD_ILFL","WMTI"
"2366",0.189551932041172,0.00518520597757998,3.34645465649129e-286,1,"axEAD_ILFR","WMTI"
"2367",0.680579370373657,0.00415258662539828,0,2,"axEAD_ILFR","WMTI"
"2368",0.481674210963259,0.00508125050896317,0,3,"axEAD_ILFR","WMTI"
"2369",-0.176330166598066,0.00525534681923135,2.90130175142376e-242,4,"axEAD_ILFR","WMTI"
